DateTime,month,TOU_period,TOU_price,lake_ontario_outflow,upstream_level,downstream_level,hydraulic_head,power_MW,energy_kWh,revenue_actual,optimized_flow,optimized_upstream_level,optimized_downstream_level,optimized_head,optimized_power_MW,optimized_energy_kWh,optimized_revenue,flow_diff,power_diff_MW,energy_diff_kWh,revenue_diff,revenue_improvement_pct,feasible
2024-04-08 20:00:00,4,Off-Peak,0.098,274000.0,73.14,46.853,26.287,70516.56302244001,70516563.02244,6910623.1761991205,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5416.1473727070625,-5416147.372707054,-530782.4425252918,-7.680674072250963,True
2024-04-08 21:00:00,4,Off-Peak,0.098,274000.0,73.16,46.848,26.312,70583.62712543999,70583627.12543999,6917195.4582931185,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5483.211475707045,-5483211.475707039,-537354.7246192899,-7.768390062984965,True
2024-04-08 22:00:00,4,Off-Peak,0.098,274000.0,73.16,46.849,26.311,70580.94456132001,70580944.56132,6916932.5670093605,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5480.528911587062,-5480528.9115870595,-537091.8333355319,-7.764884623817456,True
2024-04-08 23:00:00,4,Off-Peak,0.098,274000.0,73.16,46.851,26.309,70575.57943307998,70575579.43307999,6916406.784441839,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5475.163783347038,-5475163.78334704,-536566.0507680103,-7.757872946035977,True
2024-04-09 00:00:00,4,Off-Peak,0.098,274000.0,73.16,46.856,26.303999999999995,70562.16661247998,70562166.61247998,6915092.328023039,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5461.750962747035,-5461750.962747037,-535251.5943492102,-7.740339086726751,True
2024-04-09 01:00:00,4,Off-Peak,0.098,274000.0,73.17,46.859,26.311,70580.94456132001,70580944.56132,6916932.5670093605,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5480.528911587062,-5480528.9115870595,-537091.8333355319,-7.764884623817456,True
2024-04-09 02:00:00,4,Off-Peak,0.098,274000.0,73.17,46.86,26.31,70578.26199720001,70578261.99720001,6916669.675725602,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5477.846347467064,-5477846.347467065,-536828.942051773,-7.761378918177934,True
2024-04-09 03:00:00,4,Off-Peak,0.098,274000.0,73.17,46.859,26.311,70580.94456132001,70580944.56132,6916932.5670093605,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5480.528911587062,-5480528.9115870595,-537091.8333355319,-7.764884623817456,True
2024-04-09 05:00:00,4,Off-Peak,0.098,274000.0,73.17,46.855,26.315000000000005,70591.67481780001,70591674.81780002,6917984.132144402,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5491.259168067067,-5491259.168067068,-538143.3984705731,-7.778904781959397,True
2024-04-09 06:00:00,4,Off-Peak,0.098,274000.0,73.17,46.859,26.311,70580.94456132001,70580944.56132,6916932.5670093605,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5480.528911587062,-5480528.9115870595,-537091.8333355319,-7.764884623817456,True
2024-04-09 07:00:00,4,On-Peak,0.203,274000.0,73.16,46.866,26.294,70535.34097128,70535340.97128,14318674.21716984,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7184.39313239255,7184393.1323925555,1458431.8058756925,10.185522652138106,True
2024-04-09 08:00:00,4,On-Peak,0.203,274000.0,73.15,46.867,26.28300000000001,70505.83276596002,70505832.76596002,14312684.051489886,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7213.9013377125375,7213901.337712526,1464421.9715556465,10.231637659906331,True
2024-04-09 09:00:00,4,On-Peak,0.203,274000.0,73.15,46.874,26.27600000000001,70487.05481712002,70487054.81712003,14308872.127875367,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7232.679286552535,7232679.286552519,1468233.8951701652,10.261003676941614,True
2024-04-09 10:00:00,4,On-Peak,0.203,274000.0,73.15,46.87,26.28000000000001,70497.78507360003,70497785.07360002,14311050.369940806,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7221.94903007253,7221949.030072525,1466055.6531047262,10.244221180187141,True
2024-04-09 11:00:00,4,Mid-Peak,0.157,274000.0,73.14,46.883,26.257000000000005,70436.08609884001,70436086.09884001,11058465.51751788,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7283.648004832547,7283648.004832536,1143532.7367587127,10.34079036505766,True
2024-04-09 12:00:00,4,Mid-Peak,0.157,274000.0,73.14,46.895,26.245000000000005,70403.89532940001,70403895.3294,11053411.5667158,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7315.838774272546,7315838.774272546,1148586.687560793,10.391241478960529,True
2024-04-09 13:00:00,4,Mid-Peak,0.157,274000.0,73.14,46.896,26.244,70401.21276528,70401212.76528,11052990.40414896,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7318.521338392558,7318521.338392556,1149007.8501276318,10.395447821037905,True
2024-04-09 14:00:00,4,Mid-Peak,0.157,274000.0,73.14,46.9,26.24,70390.4825088,70390482.5088,11051305.7538816,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7329.251594872549,7329251.594872549,1150692.5003949925,10.412276395400875,True
2024-04-09 15:00:00,4,Mid-Peak,0.157,274000.0,73.13,46.908,26.222,70342.19635463998,70342196.35463998,11043724.827678476,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7377.537749032577,7377537.749032572,1158273.4265981168,10.48806851557166,True
2024-04-09 16:00:00,4,Mid-Peak,0.157,274000.0,73.13,46.911,26.219,70334.14866227999,70334148.66227998,11042461.339977955,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7385.58544139257,7385585.441392571,1159536.9142986368,10.500710653164502,True
2024-04-09 17:00:00,4,On-Peak,0.203,274000.0,73.12,46.908,26.212000000000003,70315.37071344,70315370.71344,14274020.25482832,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7404.363390232553,7404363.390232548,1503085.7682172116,10.530220227961207,True
2024-04-09 18:00:00,4,On-Peak,0.203,274000.0,73.11,46.91,26.200000000000003,70283.179944,70283179.944,14267485.528632002,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7436.5541596725525,7436554.159672543,1509620.4944135305,10.580844756309881,True
2024-04-09 19:00:00,4,Off-Peak,0.098,274000.0,73.12,46.914,26.206000000000003,70299.27532872,70299275.32872,6889328.982214561,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5198.859678987057,-5198859.678987056,-509488.2485407321,-7.395324709503974,True
2024-04-09 20:00:00,4,Off-Peak,0.098,274000.0,73.13,46.909,26.221,70339.51379052,70339513.79051998,6893272.351470958,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5239.0981407870495,-5239098.140787035,-513431.6177971298,-7.448300192107865,True
2024-04-09 21:00:00,4,Off-Peak,0.098,274000.0,73.11,46.892,26.218000000000004,70331.46609816,70331466.09816,6892483.67761968,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5231.050448427057,-5231050.448427051,-512642.9439458512,-7.4377099449714255,True
2024-04-09 22:00:00,4,Off-Peak,0.098,274000.0,73.12,46.9,26.22000000000001,70336.83122640001,70336831.2264,6893009.4601872,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5236.4155766670665,-5236415.5766670555,-513168.7265133718,-7.444770378995464,True
2024-04-09 23:00:00,4,Off-Peak,0.098,274000.0,73.11,46.9,26.21,70310.0055852,70310005.5852,6890380.5473496,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5209.589935467047,-5209589.9354670495,-510539.81367577147,-7.409457433699387,True
2024-04-10 00:00:00,4,Off-Peak,0.098,274000.0,73.1,46.906,26.194,70267.08455927999,70267084.55927998,6886174.286809438,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5166.668909547043,-5166668.909547031,-506333.55313560925,-7.352900638973053,True
2024-04-10 01:00:00,4,Off-Peak,0.098,274000.0,73.12,46.908,26.212000000000003,70315.37071344,70315370.71344,6890906.329917121,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5214.955063707057,-5214955.063707054,-511065.5962432921,-7.416522178287089,True
2024-04-10 02:00:00,4,Off-Peak,0.098,274000.0,73.11,46.902,26.208,70304.64045696,70304640.45696,6889854.7647820795,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5204.224807227052,-5204224.807227045,-510014.03110825084,-7.4023916108539645,True
2024-04-10 03:00:00,4,Off-Peak,0.098,274000.0,73.12,46.893,26.227000000000004,70355.60917524001,70355609.17524001,6894849.699173521,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5255.193525507064,-5255193.525507063,-515008.9654996926,-7.469473418128697,True
2024-04-10 04:00:00,4,Off-Peak,0.098,274000.0,73.12,46.901,26.21900000000001,70334.14866228003,70334148.66228002,6892746.5689034425,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5233.7330125470835,-5233733.012547076,-512905.8352296138,-7.441240296626941,True
2024-04-10 05:00:00,4,Off-Peak,0.098,274000.0,73.13,46.902,26.22799999999999,70358.29173935998,70358291.73935999,6895112.590457279,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5257.876089627032,-5257876.089627042,-515271.8567834506,-7.4730013473105315,True
2024-04-10 06:00:00,4,Off-Peak,0.098,274000.0,73.11,46.912,26.198,70277.81481576,70277814.81576,6887225.85194448,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5177.399166027048,-5177399.166027054,-507385.11827065144,-7.367046314117907,True
2024-04-10 07:00:00,4,On-Peak,0.203,274000.0,73.12,46.923,26.197000000000003,70275.13225164001,70275132.25164002,14265851.847082926,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7444.601852032545,7444601.852032527,1511254.1759626064,10.593508135103948,True
2024-04-10 08:00:00,4,On-Peak,0.203,274000.0,73.11,46.921,26.189,70253.67173867999,70253671.73867999,14261495.36295204,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7466.062364992569,7466062.364992559,1515610.660093492,10.627291329005278,True
2024-04-10 09:00:00,4,On-Peak,0.203,274000.0,73.12,46.915,26.205000000000005,70296.59276460002,70296592.76460002,14270208.331213806,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7423.141339072536,7423141.3390725255,1506897.6918317266,10.559745568224313,True
2024-04-10 10:00:00,4,On-Peak,0.203,274000.0,73.12,46.902,26.218000000000004,70331.46609816,70331466.09816,14277287.61792648,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7388.268005512553,7388268.0055125505,1499818.4051190522,10.504925341952829,True
2024-04-10 11:00:00,4,Mid-Peak,0.157,274000.0,73.12,46.9,26.22000000000001,70336.83122640001,70336831.2264,11042882.5025448,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7382.902877272543,7382902.877272546,1159115.7517317925,10.49649628586266,True
2024-04-10 12:00:00,4,Mid-Peak,0.157,274000.0,73.13,46.9,26.23,70363.65686759999,70363656.8676,11047094.1282132,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7356.077236072568,7356077.236072555,1154904.1260633916,10.454370286516154,True
2024-04-10 13:00:00,4,Mid-Peak,0.157,274000.0,73.14,46.91,26.230000000000004,70363.6568676,70363656.86760001,11047094.1282132,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7356.077236072553,7356077.23607254,1154904.1260633916,10.454370286516154,True
2024-04-10 14:00:00,4,Mid-Peak,0.157,274000.0,73.15,46.904,26.24600000000001,70406.57789352002,70406577.89352001,11053832.729282642,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7313.156210152534,7313156.210152537,1148165.5249939505,10.387035457415166,True
2024-04-10 15:00:00,4,Mid-Peak,0.157,274000.0,73.15,46.898,26.25200000000001,70422.67327824002,70422673.27824003,11056359.704683684,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7297.060825432534,7297060.825432524,1145638.5495929085,10.36180605726489,True
2024-04-10 16:00:00,4,Mid-Peak,0.157,274000.0,73.16,46.89,26.27,70470.95943239999,70470959.43239999,11063940.6308868,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7248.774671272564,7248774.671272561,1138057.6233897917,10.286187004770413,True
2024-04-10 17:00:00,4,On-Peak,0.203,274000.0,73.16,46.881,26.279,70495.10250948,70495102.50948,14310505.80942444,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7224.631594192557,7224631.59419255,1466600.213621093,10.248416325405055,True
2024-04-10 18:00:00,4,On-Peak,0.203,274000.0,73.17,46.88,26.290000000000006,70524.61071480002,70524610.71480002,14316495.975104405,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7195.12338887254,7195123.388872534,1460610.0479411278,10.202287280917398,True
2024-04-10 19:00:00,4,Off-Peak,0.098,274000.0,73.17,46.879,26.291000000000004,70527.29327892001,70527293.27892001,6911674.741334161,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5426.877629187067,-5426877.629187062,-531834.0076603321,-7.694719840906059,True
2024-04-10 20:00:00,4,Off-Peak,0.098,274000.0,73.17,46.871,26.299000000000007,70548.75379188002,70548753.79188003,6913777.871604243,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5448.338142147077,-5448338.142147079,-533937.1379304146,-7.722798560297428,True
2024-04-10 21:00:00,4,Off-Peak,0.098,274000.0,73.19,46.879,26.311,70580.94456132001,70580944.56132,6916932.5670093605,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5480.528911587062,-5480528.9115870595,-537091.8333355319,-7.764884623817456,True
2024-04-10 22:00:00,4,Off-Peak,0.098,274000.0,73.19,46.864,26.326,70621.18302312,70621183.02312,6920875.93626576,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5520.767373387054,-5520767.373387054,-541035.2025919314,-7.817438248775391,True
2024-04-10 23:00:00,4,Off-Peak,0.098,274000.0,73.19,46.857,26.333,70639.96097196,70639960.97196,6922716.17525208,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5539.545322227052,-5539545.322227046,-542875.4415782513,-7.841942784235025,True
2024-04-11 00:00:00,4,Off-Peak,0.098,274000.0,73.19,46.856,26.334,70642.64353607998,70642643.53607999,6922979.066535839,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5542.227886347035,-5542227.8863470405,-543138.3328620102,-7.8454423686967605,True
2024-04-11 01:00:00,4,Off-Peak,0.098,274000.0,73.19,46.863,26.327,70623.86558723998,70623865.58724,6921138.82754952,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5523.449937507037,-5523449.937507048,-541298.0938756913,-7.8209396945060545,True
2024-04-11 02:00:00,4,Off-Peak,0.098,274000.0,73.19,46.864,26.326,70621.18302312,70621183.02312,6920875.93626576,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5520.767373387054,-5520767.373387054,-541035.2025919314,-7.817438248775391,True
2024-04-11 03:00:00,4,Off-Peak,0.098,274000.0,73.19,46.867,26.323,70613.13533076,70613135.33075999,6920087.262414479,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5512.719681027047,-5512719.68102704,-540246.52874065,-7.806932315361488,True
2024-04-11 04:00:00,4,Off-Peak,0.098,274000.0,73.19,46.867,26.323,70613.13533076,70613135.33075999,6920087.262414479,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5512.719681027047,-5512719.68102704,-540246.52874065,-7.806932315361488,True
2024-04-11 05:00:00,4,Off-Peak,0.098,274000.0,73.18,46.872,26.308000000000007,70572.89686896002,70572896.86896002,6916143.893158083,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5472.481219227069,-5472481.219227076,-536303.1594842542,-7.7543667073613305,True
2024-04-11 06:00:00,4,Off-Peak,0.098,274000.0,73.17,46.869,26.301,70554.11892012,70554118.92012002,6914303.654171762,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5453.703270387057,-5453703.270387068,-534462.9204979334,-7.729815571166937,True
2024-04-11 07:00:00,4,On-Peak,0.203,274000.0,73.16,46.878,26.282,70503.15020183999,70503150.20184,14312139.49097352,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7216.583901832564,7216583.901832551,1464966.5320720132,10.235831847474298,True
2024-04-11 08:00:00,4,On-Peak,0.203,274000.0,73.15,46.878,26.27200000000001,70476.32456064002,70476324.56064,14306693.885809924,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7243.40954303254,7243409.543032542,1470412.137235608,10.277791284078805,True
2024-04-11 09:00:00,4,On-Peak,0.203,274000.0,73.15,46.88,26.27000000000001,70470.95943240002,70470959.43240002,14305604.764777204,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7248.774671272535,7248774.671272531,1471501.2582683284,10.286187004770403,True
2024-04-11 10:00:00,4,On-Peak,0.203,274000.0,73.14,46.89,26.25,70417.30815,70417308.15,14294713.554450002,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7302.4259536725585,7302425.953672543,1482392.4685955308,10.370214575821675,True
2024-04-11 11:00:00,4,Mid-Peak,0.157,274000.0,73.13,46.894,26.236,70379.75225231999,70379752.25231999,11049621.10361424,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7339.981851352568,7339981.851352558,1152377.1506623514,10.429110101208975,True
2024-04-11 12:00:00,4,Mid-Peak,0.157,274000.0,73.12,46.896,26.224000000000004,70347.56148288,70347561.48288001,11044567.152812162,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7372.172620792553,7372172.620792538,1157431.1014644299,10.479642030785474,True
2024-04-11 13:00:00,4,Mid-Peak,0.157,274000.0,73.13,46.911,26.219,70334.14866227999,70334148.66227998,11042461.339977955,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7385.58544139257,7385585.441392571,1159536.9142986368,10.500710653164502,True
2024-04-11 14:00:00,4,Mid-Peak,0.157,274000.0,73.11,46.912,26.198,70277.81481576,70277814.81576,11033616.92607432,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7441.919287912562,7441919.287912548,1168381.3282022718,10.589286686591297,True
2024-04-11 15:00:00,4,Mid-Peak,0.157,274000.0,73.1,46.916,26.184,70240.25891807998,70240258.91807999,11027720.65013856,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7479.4751855925715,7479475.185592562,1174277.6041380316,10.648416308253847,True
2024-04-11 16:00:00,4,Mid-Peak,0.157,274000.0,73.1,46.91,26.19,70256.35430279998,70256354.30279998,11030247.625539595,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,12201998.254276592,27894.150906861643,7463.379800872572,7463379.800872564,1171750.628736997,10.623067301081335,True
2024-04-11 17:00:00,4,On-Peak,0.203,274000.0,73.09,46.907,26.183000000000007,70237.57635396002,70237576.35396002,14258227.999853885,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7482.15774971254,7482157.749712527,1518878.0231916476,10.652642272288062,True
2024-04-11 18:00:00,4,On-Peak,0.203,274000.0,73.09,46.893,26.197000000000003,70275.13225164001,70275132.25164002,14265851.847082926,301894.15090686164,73.26009344741057,46.944759910933904,26.29523513297569,77719.73410367256,77719734.10367255,15777106.023045532,27894.150906861643,7444.601852032545,7444601.852032527,1511254.1759626064,10.593508135103948,True
2024-04-11 19:00:00,4,Off-Peak,0.098,274000.0,73.1,46.894,26.206,70299.27532871999,70299275.32871999,6889328.982214559,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5198.859678987043,-5198859.678987041,-509488.2485407302,-7.395324709503949,True
2024-04-11 20:00:00,4,Off-Peak,0.098,274000.0,73.1,46.878,26.222,70342.19635463998,70342196.35463998,6893535.242754718,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5241.7807049070325,-5241780.70490703,-513694.50908088963,-7.451829735994978,True
2024-04-11 21:00:00,4,Off-Peak,0.098,274000.0,73.11,46.884,26.226,70352.92661112,70352926.61112,6894586.8078897605,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5252.510961387052,-5252510.961387053,-514746.0742159318,-7.46594521990624,True
2024-04-11 22:00:00,4,Off-Peak,0.098,274000.0,73.11,46.878,26.232,70369.02199584,70369021.99584,6896164.1555923205,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5268.606346107052,-5268606.346107051,-516323.42191849183,-7.487110374247524,True
2024-04-11 23:00:00,4,Off-Peak,0.098,274000.0,73.11,46.9,26.21,70310.0055852,70310005.5852,6890380.5473496,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5209.589935467047,-5209589.9354670495,-510539.81367577147,-7.409457433699387,True
2024-04-12 00:00:00,4,Off-Peak,0.098,274000.0,73.11,46.9,26.21,70310.0055852,70310005.5852,6890380.5473496,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5209.589935467047,-5209589.9354670495,-510539.81367577147,-7.409457433699387,True
2024-04-12 01:00:00,4,Off-Peak,0.098,274000.0,73.11,46.901,26.209000000000003,70307.32302108,70307323.02108,6890117.65606584,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5206.90737134705,-5206907.371347055,-510276.9223920116,-7.405924657074325,True
2024-04-12 02:00:00,4,Off-Peak,0.098,274000.0,73.11,46.892,26.218000000000004,70331.46609816,70331466.09816,6892483.67761968,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5231.050448427057,-5231050.448427051,-512642.9439458512,-7.4377099449714255,True
2024-04-12 03:00:00,4,Off-Peak,0.098,274000.0,73.12,46.887,26.233000000000004,70371.70455996001,70371704.55996001,6896427.046876081,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5271.288910227064,-5271288.91022706,-516586.3132022526,-7.490636958687963,True
2024-04-12 04:00:00,4,Off-Peak,0.098,274000.0,73.12,46.875,26.245000000000005,70403.89532940001,70403895.3294,6899581.7422812,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5303.4796796670635,-5303479.679667056,-519741.0086073717,-7.5329350099928,True
2024-04-12 05:00:00,4,Off-Peak,0.098,274000.0,73.14,46.883,26.257000000000005,70436.08609884001,70436086.09884001,6902736.437686321,252875.73269413944,73.10426786460246,46.81739240053385,26.29523513297569,65100.415649732946,65100415.64973295,6379840.733673829,-21124.267305860558,-5335.670449107063,-5335670.449107066,-522895.7040124927,-7.575194399103529,True
